Target,Source,Weight
45976740,1309179346565898241,"{""weight"":2}"
45976740,2231471516,"{""weight"":2}"
45976740,1352351686778630145,"{""weight"":2}"
45976740,1413321993470943237,"{""weight"":2}"
45976740,603011131,"{""weight"":2}"
45976740,1438876255202406406,"{""weight"":1}"
737359208945844224,1438876255202406406,"{""weight"":1}"
45976740,1375883715776294914,"{""weight"":1}"
45976740,1002002024,"{""weight"":1}"
45976740,51384524,"{""weight"":1}"
45976740,724114092672335874,"{""weight"":1}"
45976740,552725069,"{""weight"":2}"
45976740,1184298786329448448,"{""weight"":1}"
45976740,334954251,"{""weight"":1}"
45976740,101915304,"{""weight"":1}"
45976740,1252767510983737344,"{""weight"":1}"
45976740,1099811037975642112,"{""weight"":1}"
45976740,1388988366247575559,"{""weight"":1}"
45976740,1326022742286749696,"{""weight"":1}"
45976740,1388801354244702209,"{""weight"":2}"
45976740,961162177,"{""weight"":1}"
45976740,1389555148318404610,"{""weight"":1}"
45976740,1151641780267261952,"{""weight"":1}"
45976740,27320189,"{""weight"":1}"
45976740,1215379886887428096,"{""weight"":1}"
45976740,1184882383,"{""weight"":4}"
45976740,257699447,"{""weight"":2}"
45976740,2397398196,"{""weight"":1}"
45976740,807034969902252032,"{""weight"":1}"
45976740,1353486048618274816,"{""weight"":1}"
45976740,4866566489,"{""weight"":1}"
45976740,3058888765,"{""weight"":1}"
45976740,1173239638116446208,"{""weight"":1}"
45976740,42894434,"{""weight"":1}"
45976740,3078011282,"{""weight"":1}"
45976740,32691118,"{""weight"":3}"
45976740,544080126,"{""weight"":1}"
45976740,1336660494,"{""weight"":1}"
45976740,957190068594130946,"{""weight"":1}"
45976740,1074149416699719681,"{""weight"":1}"
45976740,825518936733085696,"{""weight"":1}"
45976740,43199433,"{""weight"":2}"
45976740,969376788525830146,"{""weight"":3}"
45976740,35107179,"{""weight"":1}"
45976740,366074756,"{""weight"":1}"
45976740,359672860,"{""weight"":1}"
45976740,82679357,"{""weight"":1}"
3375064758,82679357,"{""weight"":1}"
1086084557009575936,82679357,"{""weight"":1}"
883774859452579840,82679357,"{""weight"":1}"
266855812,82679357,"{""weight"":1}"
45976740,3418588623,"{""weight"":1}"
737359208945844224,3418588623,"{""weight"":1}"
215632349,3418588623,"{""weight"":1}"
45976740,710270422290403328,"{""weight"":1}"
45976740,763168867371843584,"{""weight"":1}"
45976740,1575198925,"{""weight"":3}"
45976740,1301995158485958656,"{""weight"":1}"
45976740,1260291453973983232,"{""weight"":1}"
45976740,1601907697,"{""weight"":2}"
45976740,29823611,"{""weight"":1}"
45976740,1393039117110317058,"{""weight"":1}"
45976740,236055343,"{""weight"":1}"
45976740,320919057,"{""weight"":1}"
45976740,2812908133,"{""weight"":1}"
45976740,1325519307359490048,"{""weight"":1}"
45976740,590735039,"{""weight"":1}"
45976740,95577307,"{""weight"":1}"
45976740,43948485,"{""weight"":1}"
45976740,136332449,"{""weight"":2}"
45976740,623936216,"{""weight"":1}"
45976740,2873956499,"{""weight"":1}"
45976740,4803873902,"{""weight"":1}"
737359208945844224,4803873902,"{""weight"":1}"
45976740,1147245556651233280,"{""weight"":1}"
45976740,918919026344120321,"{""weight"":1}"
45976740,37813045,"{""weight"":1}"
45976740,24574252,"{""weight"":1}"
45976740,1440809899500335110,"{""weight"":1}"
45976740,1334205408110551042,"{""weight"":1}"
45976740,1071298949837770753,"{""weight"":1}"
45976740,915968072,"{""weight"":1}"
45976740,885818088,"{""weight"":1}"
45976740,227849419,"{""weight"":2}"
45976740,2493753559,"{""weight"":2}"
45976740,778842486,"{""weight"":1}"
45976740,124839366,"{""weight"":1}"
45976740,263750524,"{""weight"":1}"
45976740,1357001901229899777,"{""weight"":1}"
45976740,990301302264479749,"{""weight"":1}"
45976740,1136065885456740352,"{""weight"":1}"
45976740,1335377050878676992,"{""weight"":1}"
45976740,138710067,"{""weight"":1}"
45976740,1441961640459599874,"{""weight"":1}"
45976740,2793008984,"{""weight"":1}"
45976740,120187876,"{""weight"":1}"
45976740,178544594,"{""weight"":1}"
45976740,2838327755,"{""weight"":1}"
45976740,1559780652,"{""weight"":1}"
45976740,2291354802,"{""weight"":1}"
45976740,1352707350784659456,"{""weight"":1}"
45976740,1417352097150816256,"{""weight"":1}"
45976740,1427768108614291465,"{""weight"":1}"
45976740,1117485007944048640,"{""weight"":1}"
45976740,1297264458,"{""weight"":1}"
45976740,1194794785762004993,"{""weight"":1}"
45976740,26089782,"{""weight"":1}"
45976740,1446289055935864836,"{""weight"":1}"
45976740,412499776,"{""weight"":1}"
23491400,416476088,"{""weight"":3}"
23491400,1028871362499305473,"{""weight"":4}"
23491400,1438317451469541377,"{""weight"":2}"
23491400,546527413,"{""weight"":3}"
366225624,546527413,"{""weight"":5}"
377588094,546527413,"{""weight"":1}"
23491400,1323421765658431488,"{""weight"":1}"
23491400,280677070,"{""weight"":3}"
20199202,280677070,"{""weight"":1}"
2332742508,280677070,"{""weight"":1}"
23491400,1347272097786171394,"{""weight"":6}"
2344419362,1347272097786171394,"{""weight"":1}"
23491400,252150132,"{""weight"":7}"
277332906,252150132,"{""weight"":3}"
23491400,4787666543,"{""weight"":5}"
23491400,1454456569,"{""weight"":1}"
23491400,587733016,"{""weight"":9}"
23491400,823265236916416512,"{""weight"":1}"
23491400,1168589910825213952,"{""weight"":1}"
23491400,753744536887824385,"{""weight"":1}"
119925381,753744536887824385,"{""weight"":1}"
277332906,753744536887824385,"{""weight"":7}"
17823761,753744536887824385,"{""weight"":1}"
23491400,1269692602204532738,"{""weight"":2}"
23491400,853722212741898240,"{""weight"":2}"
417389780,853722212741898240,"{""weight"":1}"
23491400,43089397,"{""weight"":2}"
23491400,2323751900,"{""weight"":1}"
23491400,1213405462021853185,"{""weight"":9}"
277332906,1213405462021853185,"{""weight"":1}"
1162219997977960449,1213405462021853185,"{""weight"":2}"
20199202,1213405462021853185,"{""weight"":3}"
2937436849,1213405462021853185,"{""weight"":1}"
272250877,1213405462021853185,"{""weight"":2}"
1406573892,1213405462021853185,"{""weight"":1}"
1942107584,1213405462021853185,"{""weight"":6}"
1381435843492085760,1213405462021853185,"{""weight"":1}"
61521038,1213405462021853185,"{""weight"":1}"
360677740,1213405462021853185,"{""weight"":1}"
85428184,1213405462021853185,"{""weight"":1}"
2891740872,1213405462021853185,"{""weight"":1}"
47338701,1213405462021853185,"{""weight"":1}"
58319221,1213405462021853185,"{""weight"":1}"
2678072299,1213405462021853185,"{""weight"":1}"
86384661,1213405462021853185,"{""weight"":3}"
2983179809,1213405462021853185,"{""weight"":1}"
3188558830,1213405462021853185,"{""weight"":3}"
2344419362,1213405462021853185,"{""weight"":2}"
283226685,1213405462021853185,"{""weight"":1}"
2874772780,1213405462021853185,"{""weight"":1}"
23491400,222386937,"{""weight"":8}"
23491400,261788602,"{""weight"":1}"
277332906,261788602,"{""weight"":7}"
16220555,261788602,"{""weight"":1}"
23491400,292468351,"{""weight"":1}"
25127782,292468351,"{""weight"":1}"
22849568,292468351,"{""weight"":2}"
1318671397560979456,292468351,"{""weight"":4}"
158458133,292468351,"{""weight"":1}"
20199202,292468351,"{""weight"":1}"
40550119,292468351,"{""weight"":6}"
1203545123356839936,292468351,"{""weight"":1}"
3188558830,292468351,"{""weight"":1}"
1646334073,292468351,"{""weight"":1}"
23491400,19893907,"{""weight"":1}"
277332906,19893907,"{""weight"":1}"
23491400,1729880688,"{""weight"":1}"
23491400,1361500715659755520,"{""weight"":1}"
23491400,700287952,"{""weight"":3}"
23491400,169268197,"{""weight"":5}"
277332906,169268197,"{""weight"":1}"
2891740872,169268197,"{""weight"":1}"
23491400,18622393,"{""weight"":8}"
23491400,1304185921433227264,"{""weight"":2}"
23491400,97121931,"{""weight"":1}"
23491400,1699266222,"{""weight"":1}"
47338701,1699266222,"{""weight"":1}"
341866567,1699266222,"{""weight"":1}"
23491400,729194378779078656,"{""weight"":1}"
2344419362,729194378779078656,"{""weight"":1}"
23491400,2752659114,"{""weight"":3}"
277332906,2752659114,"{""weight"":7}"
175259033,2752659114,"{""weight"":1}"
215632349,2752659114,"{""weight"":3}"
23491400,373460084,"{""weight"":1}"
47338701,373460084,"{""weight"":1}"
23491400,908018227040710656,"{""weight"":1}"
23491400,245149238,"{""weight"":1}"
3242606862,245149238,"{""weight"":1}"
205786669,245149238,"{""weight"":1}"
2344419362,245149238,"{""weight"":1}"
23491400,29891001,"{""weight"":1}"
2852899113,29891001,"{""weight"":1}"
720579941184757760,29891001,"{""weight"":2}"
40550119,29891001,"{""weight"":2}"
276713213,29891001,"{""weight"":2}"
23491400,1424060815947206662,"{""weight"":1}"
714340176,1424060815947206662,"{""weight"":1}"
23491400,609432652,"{""weight"":1}"
14079041,609432652,"{""weight"":1}"
38625077,609432652,"{""weight"":1}"
1162219997977960449,609432652,"{""weight"":1}"
234550882,609432652,"{""weight"":1}"
720579941184757760,609432652,"{""weight"":1}"
22849568,609432652,"{""weight"":3}"
408072407,609432652,"{""weight"":1}"
20199202,609432652,"{""weight"":2}"
1899063048,609432652,"{""weight"":2}"
417389780,609432652,"{""weight"":1}"
272250877,609432652,"{""weight"":2}"
205786669,609432652,"{""weight"":1}"
1942107584,609432652,"{""weight"":1}"
1381435843492085760,609432652,"{""weight"":1}"
61521038,609432652,"{""weight"":2}"
85428184,609432652,"{""weight"":1}"
2891740872,609432652,"{""weight"":1}"
2678072299,609432652,"{""weight"":1}"
86384661,609432652,"{""weight"":2}"
3188558830,609432652,"{""weight"":1}"
2352629420,609432652,"{""weight"":3}"
1427258589077508100,609432652,"{""weight"":1}"
2513973205,609432652,"{""weight"":1}"
2344419362,609432652,"{""weight"":1}"
2242940071,609432652,"{""weight"":1}"
1707636642,609432652,"{""weight"":1}"
23491400,44171755,"{""weight"":1}"
23491400,41043869,"{""weight"":1}"
436087744,41043869,"{""weight"":1}"
578640179,41043869,"{""weight"":1}"
417389780,41043869,"{""weight"":1}"
360677740,41043869,"{""weight"":1}"
58319221,41043869,"{""weight"":2}"
23491400,132210296,"{""weight"":3}"
215632349,132210296,"{""weight"":1}"
23491400,923683393,"{""weight"":1}"
23491400,1245003009555419137,"{""weight"":1}"
23491400,1267504449087553539,"{""weight"":1}"
65666257,1267504449087553539,"{""weight"":4}"
23491400,407943040,"{""weight"":1}"
23491400,240908125,"{""weight"":1}"
23491400,1057988206963056640,"{""weight"":2}"
23491400,130857133,"{""weight"":2}"
23491400,1441410998355726344,"{""weight"":1}"
23491400,24819740,"{""weight"":1}"
23491400,1412813687811760135,"{""weight"":1}"
23491400,2762829798,"{""weight"":2}"
23491400,1317417438640697344,"{""weight"":1}"
23491400,1185990712132812800,"{""weight"":1}"
23491400,711980580813066240,"{""weight"":2}"
21951711,711980580813066240,"{""weight"":1}"
158095776,711980580813066240,"{""weight"":1}"
1086084557009575936,711980580813066240,"{""weight"":1}"
256360738,711980580813066240,"{""weight"":1}"
20199202,711980580813066240,"{""weight"":1}"
47338701,711980580813066240,"{""weight"":2}"
23491400,3237884919,"{""weight"":1}"
23491400,9455112,"{""weight"":3}"
23491400,19198775,"{""weight"":1}"
23491400,22630846,"{""weight"":1}"
23491400,1434341584670273544,"{""weight"":1}"
23491400,844292741077061632,"{""weight"":2}"
277332906,844292741077061632,"{""weight"":1}"
23491400,1300624324206817280,"{""weight"":2}"
277332906,1300624324206817280,"{""weight"":4}"
23491400,1332164996592066561,"{""weight"":1}"
23491400,337816824,"{""weight"":1}"
23491400,153798495,"{""weight"":2}"
23491400,1249204176548245504,"{""weight"":2}"
23491400,3092462976,"{""weight"":1}"
23491400,547671992,"{""weight"":1}"
20199202,547671992,"{""weight"":1}"
23491400,151547845,"{""weight"":1}"
17823761,151547845,"{""weight"":1}"
23491400,23554969,"{""weight"":1}"
23491400,1314208704,"{""weight"":1}"
23491400,808450734240972800,"{""weight"":1}"
40550119,808450734240972800,"{""weight"":1}"
1942107584,808450734240972800,"{""weight"":1}"
23491400,204846220,"{""weight"":1}"
23491400,19478009,"{""weight"":1}"
21951711,19478009,"{""weight"":1}"
1203545123356839936,19478009,"{""weight"":1}"
23491400,18940341,"{""weight"":1}"
23491400,62292631,"{""weight"":1}"
23491400,1239692519094575104,"{""weight"":1}"
23491400,64261339,"{""weight"":1}"
23491400,271989352,"{""weight"":1}"
16220555,271989352,"{""weight"":1}"
20199202,271989352,"{""weight"":2}"
1942107584,271989352,"{""weight"":2}"
2352629420,271989352,"{""weight"":1}"
17823761,271989352,"{""weight"":1}"
23491400,66334416,"{""weight"":1}"
23491400,756584190112591872,"{""weight"":2}"
58319221,756584190112591872,"{""weight"":1}"
23491400,24459228,"{""weight"":1}"
23491400,771870952544096257,"{""weight"":1}"
23491400,1242251887,"{""weight"":1}"
23491400,15908286,"{""weight"":1}"
23491400,1390840055200108546,"{""weight"":1}"
23491400,2408260398,"{""weight"":1}"
23491400,488067802,"{""weight"":1}"
23491400,1511667030,"{""weight"":1}"
14079041,1511667030,"{""weight"":1}"
47452040,1511667030,"{""weight"":1}"
23491400,579614622,"{""weight"":1}"
23491400,728304522662043648,"{""weight"":2}"
3188558830,728304522662043648,"{""weight"":1}"
23491400,1092960066,"{""weight"":1}"
23491400,64099329,"{""weight"":1}"
23491400,1393055510480441345,"{""weight"":1}"
23491400,2555583872,"{""weight"":1}"
23491400,2452465303,"{""weight"":1}"
58319221,2452465303,"{""weight"":1}"
86384661,2452465303,"{""weight"":1}"
282526718,2452465303,"{""weight"":1}"
23491400,4298769753,"{""weight"":1}"
23491400,572827030,"{""weight"":1}"
23491400,1414623993529880576,"{""weight"":1}"
23491400,1255927911045095425,"{""weight"":1}"
277332906,1255927911045095425,"{""weight"":1}"
23491400,1373016955,"{""weight"":1}"
21951711,1373016955,"{""weight"":2}"
277332906,1373016955,"{""weight"":2}"
47452040,1373016955,"{""weight"":1}"
23491400,2720800274,"{""weight"":1}"
23491400,57661541,"{""weight"":1}"
23491400,708739471,"{""weight"":1}"
23491400,722623738672517120,"{""weight"":1}"
23491400,157591483,"{""weight"":1}"
23491400,1390378070482165763,"{""weight"":1}"
21951711,1390378070482165763,"{""weight"":1}"
23491400,2707780448,"{""weight"":1}"
277332906,2707780448,"{""weight"":1}"
23491400,898554931271127042,"{""weight"":1}"
23491400,525857359,"{""weight"":1}"
40550119,525857359,"{""weight"":1}"
47338701,525857359,"{""weight"":1}"
215632349,525857359,"{""weight"":1}"
23491400,2536457582,"{""weight"":1}"
22849568,2536457582,"{""weight"":1}"
40550119,2536457582,"{""weight"":1}"
205786669,2536457582,"{""weight"":2}"
1942107584,2536457582,"{""weight"":1}"
2983179809,2536457582,"{""weight"":1}"
1203545123356839936,2536457582,"{""weight"":1}"
19634262,2536457582,"{""weight"":1}"
283226685,2536457582,"{""weight"":1}"
45848808,2536457582,"{""weight"":2}"
276713213,2536457582,"{""weight"":1}"
1707636642,2536457582,"{""weight"":1}"
23491400,1357304889831878657,"{""weight"":1}"
23491400,1243221104560345090,"{""weight"":1}"
40550119,1243221104560345090,"{""weight"":1}"
23491400,431141725,"{""weight"":1}"
23491400,1244435052,"{""weight"":1}"
277332906,1244435052,"{""weight"":1}"
159655782,1244435052,"{""weight"":1}"
23491400,382223500,"{""weight"":1}"
23491400,535452718,"{""weight"":1}"
23491400,1293199610178080775,"{""weight"":1}"
23491400,12923812,"{""weight"":2}"
23491400,16272844,"{""weight"":1}"
211564038,16272844,"{""weight"":1}"
335769776,16272844,"{""weight"":5}"
16279532,16272844,"{""weight"":2}"
38625077,16272844,"{""weight"":29}"
25127782,16272844,"{""weight"":28}"
3358671,16272844,"{""weight"":7}"
16180205,16272844,"{""weight"":2}"
2852899113,16272844,"{""weight"":5}"
1162219997977960449,16272844,"{""weight"":8}"
2322580746,16272844,"{""weight"":4}"
171115367,16272844,"{""weight"":2}"
208750527,16272844,"{""weight"":1}"
234550882,16272844,"{""weight"":11}"
720579941184757760,16272844,"{""weight"":5}"
436087744,16272844,"{""weight"":3}"
240786249,16272844,"{""weight"":2}"
3257047456,16272844,"{""weight"":1}"
22849568,16272844,"{""weight"":11}"
500232993,16272844,"{""weight"":4}"
1318671397560979456,16272844,"{""weight"":20}"
3242606862,16272844,"{""weight"":4}"
1166717268975333376,16272844,"{""weight"":10}"
1171073846335721472,16272844,"{""weight"":13}"
1304472952482783232,16272844,"{""weight"":1}"
158458133,16272844,"{""weight"":15}"
408072407,16272844,"{""weight"":11}"
1072270926,16272844,"{""weight"":1}"
2789770741,16272844,"{""weight"":1}"
20199202,16272844,"{""weight"":9}"
578640179,16272844,"{""weight"":3}"
1899063048,16272844,"{""weight"":20}"
2327530022,16272844,"{""weight"":5}"
1002181382,16272844,"{""weight"":30}"
47692251,16272844,"{""weight"":6}"
40550119,16272844,"{""weight"":22}"
417389780,16272844,"{""weight"":14}"
714340176,16272844,"{""weight"":14}"
2937436849,16272844,"{""weight"":6}"
272250877,16272844,"{""weight"":10}"
382949896,16272844,"{""weight"":12}"
205786669,16272844,"{""weight"":14}"
1406573892,16272844,"{""weight"":8}"
743129088,16272844,"{""weight"":3}"
271073165,16272844,"{""weight"":10}"
1942107584,16272844,"{""weight"":18}"
1895316878,16272844,"{""weight"":4}"
631988630,16272844,"{""weight"":19}"
593944500,16272844,"{""weight"":15}"
1381435843492085760,16272844,"{""weight"":8}"
61521038,16272844,"{""weight"":7}"
360677740,16272844,"{""weight"":12}"
85428184,16272844,"{""weight"":6}"
2891740872,16272844,"{""weight"":19}"
47338701,16272844,"{""weight"":12}"
290162716,16272844,"{""weight"":4}"
2229187188,16272844,"{""weight"":15}"
58319221,16272844,"{""weight"":12}"
274507495,16272844,"{""weight"":17}"
417524720,16272844,"{""weight"":19}"
415774799,16272844,"{""weight"":6}"
579377522,16272844,"{""weight"":4}"
2678072299,16272844,"{""weight"":19}"
32915303,16272844,"{""weight"":4}"
52080359,16272844,"{""weight"":20}"
245954929,16272844,"{""weight"":6}"
86384661,16272844,"{""weight"":14}"
29754743,16272844,"{""weight"":19}"
2983179809,16272844,"{""weight"":5}"
1203545123356839936,16272844,"{""weight"":2}"
170377354,16272844,"{""weight"":1}"
2332742508,16272844,"{""weight"":4}"
159655782,16272844,"{""weight"":20}"
1390883714,16272844,"{""weight"":2}"
