Id,Label,timeset,twittername,first name,last name,political affiliation,influence,betweenness_centrality,communityid,out_degree_centrality,in_degree_centrality,polygon
244635844,,,,,,,0.003877,0,1,0.000112,0,1
248568868,,,,,,,0.003877,0,1,0.000112,0,1
1009629964998709248,,,,,,,0.003877,0,1,0.000112,0,1
1311765217752371210,,,,,,,0.003877,0,1,0.000112,0,1
818800320386072576,,,,,,,0.003877,0,1,0.000112,0,1
37987143,,,,,,,0.003877,0,1,0.000112,0,1
1096205507348623360,,,,,,,0.003877,0,1,0.000112,0,1
1342069742,,,,,,,0.003877,0,1,0.000112,0,1
148418070,,,,,,,0.003877,1138.405842,1,0.000223,0,1
112815157,,,,,,,0.003877,0,1,0.000112,0,1
54837922,,,,,,,0.003877,368.857572,1,0.000223,0,1
1444654432453529609,,,,,,,0.003877,0,1,0.000112,0,1
868099546609577993,,,,,,,0.003877,0,1,0.000112,0,1
61520162,,,,,,,0.003877,0,1,0.000112,0,1
55468747,,,,,,,0.003877,0,1,0.000112,0,1
29252601,,,,,,,0.003877,0,1,0.000112,0,1
1367507714998472711,,,,,,,0.003877,0,1,0.000112,0,1
218325978,,,,,,,0.003877,3250.195417,1,0.000335,0,1
1554026516,,,,,,,0.003877,0,1,0.000112,0,1
227523961,,,,,,,0.003877,0,1,0.000112,0,1
4336807819,,,,,,,0.003877,0,1,0.000112,0,1
2841353476,,,,,,,0.003877,0,1,0.000112,0,1
545652293,,,,,,,0.003877,0,1,0.000112,0,1
1080465239538229248,,,,,,,0.003877,0,1,0.000112,0,1
854726042958934016,,,,,,,0.003877,0,1,0.000112,0,1
933016350615834624,,,,,,,0.003877,0,1,0.000112,0,1
29017104,,,,,,,0.003877,0,1,0.000112,0,1
477327043,,,,,,,0.003877,1138.405842,1,0.000223,0,1
326564502,,,,,,,0.003877,0,1,0.000112,0,1
4126010893,,,,,,,0.003877,0,1,0.000112,0,1
437237491,,,,,,,0.003877,0,1,0.000112,0,1
705988054578630656,,,,,,,0.003877,0,1,0.000223,0,1
4246344549,,,,,,,0.003877,0,1,0.000112,0,1
515619336,,,,,,,0.003877,0,1,0.000223,0,1
217895850,,,,,,,0.003877,0,1,0.000112,0,1
1176572359974772749,,,,,,,0.003877,0,1,0.000223,0,1
617819307,,,,,,,0.003877,0,1,0.000112,0,1
446268135,,,,,,,0.003877,0,1,0.000223,0,1
357141722,,,,,,,0.003877,0,1,0.000112,0,1
21147035,,,,,,,0.003877,0,1,0.000112,0,1
43699465,,,,,,,0.003877,0,1,0.000112,0,1
22590881,,,,,,,0.003877,0,1,0.000112,0,1
2228866291,,,,,,,0.003877,0,1,0.000112,0,1
598452532,,,,,,,0.003877,0,1,0.000112,0,1
97588746,,,,,,,0.003877,0,1,0.000112,0,1
67577921,,,,,,,0.003877,0,1,0.000112,0,1
1151632154,,,,,,,0.003877,0,1,0.000112,0,1
1247742666911232001,,,,,,,0.003877,0,1,0.000112,0,1
902246790,,,,,,,0.003877,0,1,0.000112,0,1
1181396610145832960,,,,,,,0.003877,0,1,0.000112,0,1
1042860496892772352,,,,,,,0.003877,0,1,0.000223,0,1
16320622,,,,,,,0.003877,7026.263802,1,0.000335,0,1
915573469475110913,,,,,,,0.003877,0,1,0.000112,0,1
1607257484,,,,,,,0.003877,0,1,0.000112,0,1
32948422,,,,,,,0.003877,0,1,0.000112,0,1
394797180,,,,,,,0.003877,0,1,0.000112,0,1
1074091746521427969,,,,,,,0.003877,0,1,0.000112,0,1
1155716924103450624,,,,,,,0.003877,0,1,0.000112,0,1
1132367214944899072,,,,,,,0.003877,0,1,0.000112,0,1
2237879003,,,,,,,0.003877,0,1,0.000112,0,1
80594947,,,,,,,0.003877,0,1,0.000112,0,1
467030775,,,,,,,0.003877,0,1,0.000112,0,1
188359178,,,,,,,0.003877,1741.201118,1,0.000223,0,1
1447578002456555520,,,,,,,0.003877,0,1,0.000112,0,1
1095761613741801473,,,,,,,0.003877,0,1,0.000112,0,1
1390749417259556870,,,,,,,0.003877,0,1,0.000112,0,1
33598073,,,,,,,0.003877,0,1,0.000112,0,1
76032091,,,,,,,0.003877,0,1,0.000112,0,1
700492927,,,,,,,0.003877,0,1,0.000112,0,1
61822213,,,,,,,0.003877,0,1,0.000112,0,1
891624804486434817,,,,,,,0.003877,0,1,0.000112,0,1
1527907526,,,,,,,0.003877,0,1,0.000112,0,1
1607554447,,,,,,,0.003877,0,1,0.000112,0,1
608614700,,,,,,,0.003877,0,1,0.000112,0,1
14817520,,,,,,,0.003877,0,1,0.000112,0,1
151616918,,,,,,,0.003877,670.849496,1,0.000223,0,1
124368068,,,,,,,0.003877,0,1,0.000112,0,1
94159959,,,,,,,0.003877,0,1,0.000112,0,1
826940427974672384,,,,,,,0.003877,0,1,0.000112,0,1
1959697782,,,,,,,0.003877,0,1,0.000112,0,1
2345946708,,,,,,,0.003877,0,1,0.000112,0,1
3385772893,,,,,,,0.003877,0,1,0.000112,0,1
1374503986967973892,,,,,,,0.003877,0,1,0.000112,0,1
263383076,,,,,,,0.003877,0,1,0.000112,0,1
94375347,,,,,,,0.003877,0,1,0.000112,0,1
859437797823918081,,,,,,,0.003877,0,1,0.000112,0,1
474314181,,,,,,,0.003877,0,1,0.000112,0,1
272656321,,,,,,,0.003877,0,1,0.000112,0,1
1037289684383105024,,,,,,,0.003877,0,1,0.000112,0,1
727335453276405761,,,,,,,0.003877,522.144664,1,0.000223,0,1
33437013,,,,,,,0.003877,0,1,0.000112,0,1
76722664,,,,,,,0.003877,0,1,0.000112,0,1
574122321,,,,,,,0.003877,0,1,0.000112,0,1
552761766,,,,,,,0.003877,0,1,0.000112,0,1
559474664,,,,,,,0.003877,0,1,0.000112,0,1
108912964,,,,,,,0.003877,464.542827,1,0.000223,0,1
34797684,,,,,,,0.003877,701.377731,1,0.000223,0,1
1017182682,,,,,,,0.003877,568.751805,1,0.000223,0,1
965797076436217857,,,,,,,0.003877,0,1,0.000112,0,1
4610971101,,,,,,,0.003877,0,1,0.000112,0,1
2806025053,,,,,,,0.003877,0,1,0.000112,0,1
1016344074,,,,,,,0.003877,0,1,0.000112,0,1
995724444894195713,,,,,,,0.003877,0,1,0.000112,0,1
974124934971584512,,,,,,,0.003877,0,1,0.000112,0,1
787540741,,,,,,,0.003877,0,1,0.000112,0,1
281221725,,,,,,,0.003877,0,1,0.000112,0,1
1084139348,,,,,,,0.003877,0,1,0.000112,0,1
536780214,,,,,,,0.003877,0,1,0.000112,0,1
1302512017450971136,,,,,,,0.003877,0,1,0.000112,0,1
247897149,,,,,,,0.003877,701.377731,1,0.000223,0,1
1166069236571226113,,,,,,,0.003877,0,1,0.000112,0,1
1393599295987716096,,,,,,,0.003877,701.377731,1,0.000223,0,1
32292352,,,,,,,0.003877,0,1,0.000223,0,1
817946592,,,,,,,0.003877,0,1,0.000112,0,1
747151042253590529,,,,,,,0.003877,0,1,0.000112,0,1
717397976,,,,,,,0.003877,0,1,0.000112,0,1
1419992380422373376,,,,,,,0.003877,6637.015727,1,0.000447,0,1
351909182,,,,,,,0.003877,0,1,0.000112,0,1
3215021121,,,,,,,0.003877,0,1,0.000112,0,1
2179985958,,,,,,,0.003877,0,1,0.000112,0,1
1358263463370498048,,,,,,,0.003877,0,1,0.000112,0,1
473687952,,,,,,,0.003877,0,1,0.000112,0,1
16958167,,,,,,,0.003877,0,1,0.000112,0,1
268089441,,,,,,,0.003877,0,1,0.000112,0,1
1258043434801250304,,,,,,,0.003877,0,1,0.000112,0,1
1940163871,,,,,,,0.003877,0,1,0.000112,0,1
1852026889,,,,,,,0.003877,0,1,0.000112,0,1
193246596,,,,,,,0.003877,0,1,0.000112,0,1
1426573306325577733,,,,,,,0.003877,0,1,0.000112,0,1
1423784521976193031,,,,,,,0.003877,0,1,0.000112,0,1
1197389912821116929,,,,,,,0.003877,54746.628617,1,0.000335,0,1
1010801534656016385,,,,,,,0.003877,0,1,0.000112,0,1
561133976,,,,,,,0.003877,0,1,0.000112,0,1
135997305,,,,,,,0.003877,0,1,0.000112,0,1
246242542,,,,,,,0.003877,0,1,0.000112,0,1
959616290,,,,,,,0.003877,0,1,0.000112,0,1
3222916362,,,,,,,0.003877,0,1,0.000112,0,1
126366102,,,,,,,0.003877,0,1,0.000112,0,1
21499014,,,,,,,0.003877,0,1,0.000223,0,1
63538801,,,,,,,0.003877,0,1,0.000112,0,1
3452609901,,,,,,,0.003877,0,1,0.000112,0,1
1027928327259009026,,,,,,,0.003877,904.650993,1,0.000223,0,1
2499765411,,,,,,,0.003877,0,1,0.000112,0,1
387818233,,,,,,,0.003877,0,1,0.000112,0,1
3016644136,,,,,,,0.003877,0,1,0.000112,0,1
343324476,,,,,,,0.003877,0,1,0.000112,0,1
548833557,,,,,,,0.003877,0,1,0.000223,0,1
16977860,,,,,,,0.003877,0,1,0.000112,0,1
205535583,,,,,,,0.003877,0,1,0.000112,0,1
557432349,,,,,,,0.003877,0,1,0.000112,0,1
1420776047436566531,,,,,,,0.003877,0,1,0.000112,0,1
44030462,,,,,,,0.003877,0,1,0.000112,0,1
352522038,,,,,,,0.003877,0,1,0.000112,0,1
1250243588514099201,,,,,,,0.003877,0,1,0.000112,0,1
194562157,,,,,,,0.003877,0,1,0.000112,0,1
258554207,,,,,,,0.003877,0,1,0.000112,0,1
281574433,,,,,,,0.003877,0,1,0.000112,0,1
2356255075,,,,,,,0.003877,0,1,0.000112,0,1
773820109,,,,,,,0.003877,0,1,0.000112,0,1
767799444993638400,,,,,,,0.003877,0,1,0.000112,0,1
735535180237148160,,,,,,,0.003877,0,1,0.000112,0,1
818223001,,,,,,,0.003877,0,1,0.000112,0,1
800221790354030592,,,,,,,0.003877,0,1,0.000112,0,1
1539786830,,,,,,,0.003877,0,1,0.000112,0,1
2504595173,,,,,,,0.003877,0,1,0.000112,0,1
1177645565028569091,,,,,,,0.003877,0,1,0.000112,0,1
47509891,,,,,,,0.003877,0,1,0.000112,0,1
1296385516846317568,,,,,,,0.003877,0,1,0.000112,0,1
911756586170896384,,,,,,,0.003877,0,1,0.000112,0,1
22296933,,,,,,,0.003877,0,1,0.000112,0,1
18540267,,,,,,,0.003877,0,1,0.000112,0,1
91942071,,,,,,,0.003877,0,1,0.000112,0,1
1135994998724452352,,,,,,,0.003877,0,1,0.000112,0,1
15557829,,,,,,,0.003877,0,1,0.000112,0,1
3210979450,,,,,,,0.003877,0,1,0.000112,0,1
3187036970,,,,,,,0.003877,0,1,0.000112,0,1
14968594,,,,,,,0.003877,0,1,0.000112,0,1
809384904467316736,,,,,,,0.003877,0,1,0.000112,0,1
147446901,,,,,,,0.003877,0,1,0.000112,0,1
1221508795018379266,,,,,,,0.003877,0,1,0.000112,0,1
436077930,,,,,,,0.003877,0,1,0.000112,0,1
277276615,,,,,,,0.003877,0,1,0.000112,0,1
1287874662827950081,,,,,,,0.003877,0,1,0.000112,0,1
37740276,,,,,,,0.003877,0,1,0.000112,0,1
295849676,,,,,,,0.003877,0,1,0.000112,0,1
2562075345,,,,,,,0.003877,0,1,0.000112,0,1
803742445280194560,,,,,,,0.003877,0,1,0.000112,0,1
576797963,,,,,,,0.003877,0,1,0.000112,0,1
611244326,,,,,,,0.003877,0,1,0.000112,0,1
125736340,,,,,,,0.003877,0,1,0.000112,0,1
114042301,,,,,,,0.003877,0,1,0.000112,0,1
149610000,,,,,,,0.003877,0,1,0.000112,0,1
1331901687024349185,,,,,,,0.003877,0,1,0.000112,0,1
783308042309767168,,,,,,,0.003877,0,1,0.000112,0,1
1425905213815365634,,,,,,,0.003877,0,1,0.000112,0,1
361577914,,,,,,,0.003877,0,1,0.000112,0,1
1443532517164785664,,,,,,,0.003877,20314.117917,2,0.000223,0,1
26945306,,,,,,,0.003877,0,1,0.000112,0,1
392903689,,,,,,,0.003877,0,1,0.000112,0,1
1020805591,,,,,,,0.003877,0,1,0.000112,0,1
59337169,,,,,,,0.003877,0,1,0.000112,0,1
73154696,,,,,,,0.003877,0,1,0.000112,0,1
1226745896,,,,,,,0.003877,0,1,0.000112,0,1
83265746,,,,,,,0.003877,0,1,0.000112,0,1
3434857138,,,,,,,0.003877,758.107898,1,0.000223,0,1
376539606,,,,,,,0.003877,0,1,0.000112,0,1
1368556596,,,,,,,0.003877,0,1,0.000112,0,1
1400905029087813634,,,,,,,0.003877,0,1,0.000112,0,1
106515659,,,,,,,0.003877,0,1,0.000112,0,1
23281420,,,,,,,0.003877,0,1,0.000112,0,1
2601405631,,,,,,,0.003877,0,1,0.000112,0,1
19561169,,,,,,,0.003877,0,1,0.000112,0,1
1296781876716240896,,,,,,,0.003877,0,1,0.000112,0,1
21435492,,,,,,,0.003877,0,1,0.000112,0,1
114268227,,,,,,,0.003877,5271.790421,1,0.000223,0,1
33047300,,,,,,,0.003877,0,1,0.000112,0,1
423241704,,,,,,,0.003877,0,1,0.000112,0,1
51325250,,,,,,,0.003877,0,1,0.000112,0,1
1259816940844937217,,,,,,,0.003877,0,1,0.000112,0,1
1196506051467763712,,,,,,,0.003877,0,1,0.000112,0,1
3497211396,,,,,,,0.003877,0,1,0.000112,0,1
937771575104778240,,,,,,,0.003877,0,1,0.000112,0,1
418159540,,,,,,,0.003877,0,1,0.000112,0,1
33238876,,,,,,,0.003877,0,1,0.000112,0,1
744220610134413313,,,,,,,0.003877,0,1,0.000112,0,1
18535591,,,,,,,0.003877,0,1,0.000112,0,1
184164307,,,,,,,0.003877,1751.384987,1,0.000335,0,1
1379603133584785408,,,,,,,0.003877,0,1,0.000112,0,1
164824407,,,,,,,0.003877,0,1,0.000112,0,1
168653579,,,,,,,0.003877,0,1,0.000112,0,1
1417305223983419394,,,,,,,0.003877,0,1,0.000112,0,1
1204543129321398276,,,,,,,0.003877,0,1,0.000112,0,1
1008882334517653507,,,,,,,0.003877,0,1,0.000112,0,1
2740832577,,,,,,,0.003877,0,1,0.000112,0,1
891021947370340352,,,,,,,0.003877,0,1,0.000112,0,1
860021480,,,,,,,0.003877,0,1,0.000112,0,1
1164918752774934528,,,,,,,0.003877,0,1,0.000112,0,1
1218596758252552195,,,,,,,0.003877,0,1,0.000112,0,1
204488460,,,,,,,0.003877,1468.744209,1,0.000335,0,1
15827727,,,,,,,0.003877,0,1,0.000112,0,1
1609094347,,,,,,,0.003877,0,1,0.000112,0,1
369095421,,,,,,,0.003877,0,1,0.000112,0,1
167137696,,,,,,,0.003877,0,1,0.000112,0,1
1386245617920401408,,,,,,,0.003877,1942.228157,1,0.000335,0,1
3952363934,,,,,,,0.003877,0,1,0.000112,0,1
968892402,,,,,,,0.003877,1787.158346,1,0.000335,0,1
312037303,,,,,,,0.003877,0,1,0.000112,0,1
267966719,,,,,,,0.003877,0,1,0.000112,0,1
73606743,,,,,,,0.003877,0,1,0.000112,0,1
216889136,,,,,,,0.003877,0,1,0.000112,0,1
374155276,,,,,,,0.003877,0,1,0.000112,0,1
838462542,,,,,,,0.003877,0,1,0.000112,0,1
342138959,,,,,,,0.003877,0,1,0.000112,0,1
143107317,,,,,,,0.003877,0,1,0.000112,0,1
26742720,,,,,,,0.003877,0,1,0.000112,0,1
227043454,,,,,,,0.003877,0,1,0.000112,0,1
868435476,,,,,,,0.003877,0,1,0.000112,0,1
932975444,,,,,,,0.003877,0,1,0.000112,0,1
988393705324199936,,,,,,,0.003877,0,1,0.000112,0,1
1056278872562356224,,,,,,,0.003877,0,1,0.000112,0,1
1184486462,,,,,,,0.003877,0,1,0.000112,0,1
277999060,,,,,,,0.003877,0,1,0.000112,0,1
1101228907041378310,,,,,,,0.003877,0,1,0.000112,0,1
358355410,,,,,,,0.003877,0,1,0.000112,0,1
627995940,,,,,,,0.003877,0,1,0.000112,0,1
49343893,,,,,,,0.003877,0,1,0.000112,0,1
89214032,,,,,,,0.003877,0,1,0.000112,0,1
56129549,,,,,,,0.003877,0,1,0.000112,0,1
2734901074,,,,,,,0.003877,0,1,0.000112,0,1
48097983,,,,,,,0.003877,0,1,0.000112,0,1
3905109262,,,,,,,0.003877,0,1,0.000112,0,1
914279342548676609,,,,,,,0.003877,0,1,0.000112,0,1
1428126896,,,,,,,0.003877,0,1,0.000112,0,1
1423952253459877891,,,,,,,0.003877,0,1,0.000112,0,1
2834844584,,,,,,,0.003877,0,1,0.000112,0,1
1000417428961091584,,,,,,,0.003877,0,1,0.000112,0,1
38081828,,,,,,,0.003877,0,1,0.000112,0,1
2261907254,,,,,,,0.003877,0,1,0.000112,0,1
128928750,,,,,,,0.003877,0,1,0.000112,0,1
725344850414043136,,,,,,,0.003877,0,1,0.000112,0,1
2213623135,,,,,,,0.003877,0,1,0.000112,0,1
813425456909324289,,,,,,,0.003877,0,1,0.000112,0,1
29935256,,,,,,,0.003877,0,1,0.000112,0,1
1109076731028070400,,,,,,,0.003877,0,1,0.000112,0,1
24042574,,,,,,,0.003877,0,1,0.000112,0,1
56603141,,,,,,,0.003877,0,1,0.000112,0,1
1369435459684884481,,,,,,,0.003877,0,1,0.000112,0,1
1055519446817632256,,,,,,,0.003877,0,1,0.000112,0,1
1058452748335792128,,,,,,,0.003877,0,1,0.000112,0,1
1036065331423281152,,,,,,,0.003877,0,1,0.000112,0,1
3635505735,,,,,,,0.003877,25698.814137,2,0.000223,0,1
4763263992,,,,,,,0.003877,0,1,0.000112,0,1
2523781549,,,,,,,0.003877,0,1,0.000112,0,1
205404294,,,,,,,0.003877,0,1,0.000112,0,1
1439376816809005056,,,,,,,0.003877,0,1,0.000112,0,1
1198510648004694016,,,,,,,0.003877,0,1,0.000112,0,1
989269963,,,,,,,0.003877,0,1,0.000112,0,1
1386782615554953229,,,,,,,0.003877,0,1,0.000112,0,1
1163650572,,,,,,,0.003877,0,1,0.000112,0,1
1162280883316875264,,,,,,,0.003877,0,1,0.000112,0,1
2515879086,,,,,,,0.003877,0,1,0.000112,0,1
2340455210,,,,,,,0.003877,0,1,0.000112,0,1
354552425,,,,,,,0.003877,0,1,0.000112,0,1
53313796,,,,,,,0.003877,0,1,0.000112,0,1
286320498,,,,,,,0.003877,0,1,0.000112,0,1
27065764,,,,,,,0.003877,0,1,0.000112,0,1
67044683,,,,,,,0.003877,0,1,0.000112,0,1
244242483,,,,,,,0.003877,2237.089596,1,0.000223,0,1
1343377520,,,,,,,0.003877,0,1,0.000112,0,1
768617853138374656,,,,,,,0.003877,0,1,0.000112,0,1
36446781,,,,,,,0.003877,0,1,0.000112,0,1
909881034,,,,,,,0.003877,0,1,0.000112,0,1
167424888,,,,,,,0.003877,0,1,0.000112,0,1
2803772030,,,,,,,0.003877,0,1,0.000112,0,1
2875818725,,,,,,,0.003877,0,1,0.000112,0,1
2809579420,,,,,,,0.003877,316.604825,1,0.000223,0,1
915335994785792001,,,,,,,0.003877,0,1,0.000112,0,1
1001630142651920384,,,,,,,0.003877,0,1,0.000112,0,1
60371360,,,,,,,0.003877,0,1,0.000112,0,1
701485721165684736,,,,,,,0.003877,0,1,0.000112,0,1
34086707,,,,,,,0.003877,0,1,0.000112,0,1
1172542784206757891,,,,,,,0.003877,0,1,0.000112,0,1
3315869849,,,,,,,0.003877,0,1,0.000112,0,1
173866824,,,,,,,0.003877,0,1,0.000112,0,1
30679892,,,,,,,0.003877,124.458001,1,0.000223,0,1
1433104422830100482,,,,,,,0.003877,0,1,0.000112,0,1
1405315000227532804,,,,,,,0.003877,2332.283337,1,0.000223,0,1
1208769931925319681,,,,,,,0.003877,805.846935,1,0.000335,0,1
398063433,,,,,,,0.003877,0,1,0.000112,0,1
24006570,,,,,,,0.003877,0,1,0.000112,0,1
42284724,,,,,,,0.003877,0,1,0.000112,0,1
403770456,,,,,,,0.003877,0,1,0.000112,0,1
868647363342159872,,,,,,,0.003877,1780.383634,1,0.000335,0,1
1279646890561138688,,,,,,,0.003877,0,1,0.000112,0,1
855077821248667649,,,,,,,0.003877,0,1,0.000112,0,1
328857109,,,,,,,0.003877,0,1,0.000112,0,1
1103976807651520512,,,,,,,0.003877,0,1,0.000112,0,1
71665807,,,,,,,0.003877,3009.818554,1,0.000447,0,1
66268665,,,,,,,0.003877,0,1,0.000112,0,1
1445131045595189254,,,,,,,0.003877,0,1,0.000112,0,1
419972588,,,,,,,0.003877,0,1,0.000112,0,1
1031340716,,,,,,,0.003877,0,1,0.000112,0,1
275002349,,,,,,,0.003877,0,1,0.000112,0,1
404874684,,,,,,,0.003877,0,1,0.000112,0,1
20172701,,,,,,,0.003877,0,1,0.000112,0,1
861416960164286466,,,,,,,0.003877,0,1,0.000112,0,1
896617911921594370,,,,,,,0.003877,0,1,0.000112,0,1
1157339214343757831,,,,,,,0.003877,0,1,0.000112,0,1
1601312785,,,,,,,0.003877,0,1,0.000112,0,1
3450239837,,,,,,,0.003877,0,1,0.000112,0,1
1381116951901114368,,,,,,,0.003877,0,1,0.000112,0,1
246426805,,,,,,,0.003877,0,1,0.000112,0,1
337948461,,,,,,,0.003877,0,1,0.000112,0,1
194189860,,,,,,,0.003877,0,1,0.000112,0,1
2810162272,,,,,,,0.003877,0,1,0.000112,0,1
324026168,,,,,,,0.003877,0,1,0.000112,0,1
2841398177,,,,,,,0.003877,0,1,0.000112,0,1
1238510179718742024,,,,,,,0.003877,0,1,0.000112,0,1
190745837,,,,,,,0.003877,0,1,0.000112,0,1
377985720,,,,,,,0.003877,0,1,0.000112,0,1
1240786129126936577,,,,,,,0.003877,0,1,0.000112,0,1
3004162563,,,,,,,0.003877,0,1,0.000112,0,1
368407265,,,,,,,0.003877,0,1,0.000112,0,1
872468909588447232,,,,,,,0.003877,325.183994,1,0.000223,0,1
58806829,,,,,,,0.003877,0,1,0.000112,0,1
1195188781147709440,,,,,,,0.003877,0,1,0.000112,0,1
738099751585996801,,,,,,,0.003877,0,1,0.000112,0,1
1209229842,,,,,,,0.003877,0,1,0.000112,0,1
34953198,,,,,,,0.003877,526.422613,1,0.000223,0,1
1016699198794854401,,,,,,,0.003877,0,1,0.000112,0,1
304203367,,,,,,,0.003877,0,3,0.000112,0,1
500393256,,,,,,,0.003877,0,3,0.000112,0,1
171209642,,,,,,,0.003877,0,1,0.000112,0,1
55276113,,,,,,,0.003877,0,1,0.000112,0,1
1145763823,,,,,,,0.003877,0,1,0.000112,0,1
3827985089,,,,,,,0.003877,0,1,0.000112,0,1
1149316040947576833,,,,,,,0.003877,472.931999,1,0.000223,0,1
472212001,,,,,,,0.003877,0,1,0.000112,0,1
20635755,,,,,,,0.003877,0,1,0.000112,0,1
1234240387033661440,,,,,,,0.003877,0,1,0.000112,0,1
1086224065,,,,,,,0.003877,0,1,0.000112,0,1
1054951695359377414,,,,,,,0.003877,0,1,0.000112,0,1
2981748737,,,,,,,0.003877,0,1,0.000112,0,1
1467415686,,,,,,,0.003877,0,1,0.000223,0,1
3178310229,,,,,,,0.003877,0,1,0.000112,0,1
883270158,,,,,,,0.003877,0,1,0.000112,0,1
1401196094713958403,,,,,,,0.003877,187.509213,1,0.000223,0,1
160667143,,,,,,,0.003877,0,1,0.000112,0,1
958059691,,,,,,,0.003877,0,1,0.000112,0,1
1517785830,,,,,,,0.003877,0,1,0.000112,0,1
3817272275,,,,,,,0.003877,0,1,0.000112,0,1
1173487902,,,,,,,0.003877,0,1,0.000112,0,1
1350875772,,,,,,,0.003877,0,1,0.000112,0,1
1759535042,,,,,,,0.003877,0,1,0.000112,0,1
3956879655,,,,,,,0.003877,0,1,0.000112,0,1
916458827087777793,,,,,,,0.003877,0,1,0.000112,0,1
395523305,,,,,,,0.003877,0,1,0.000112,0,1
2207862536,,,,,,,0.003877,0,1,0.000112,0,1
4635167687,,,,,,,0.003877,0,1,0.000112,0,1
1424796524723294215,,,,,,,0.003877,0,1,0.000112,0,1
1287165872,,,,,,,0.003877,0,1,0.000112,0,1
804025676626067459,,,,,,,0.003877,0,1,0.000112,0,1
898315524,,,,,,,0.003877,0,1,0.000112,0,1
3027131033,,,,,,,0.003877,0,1,0.000112,0,1
339724344,,,,,,,0.003877,0,1,0.000112,0,1
2846663385,,,,,,,0.003877,0,1,0.000112,0,1
90732175,,,,,,,0.003877,0,1,0.000112,0,1
210662301,,,,,,,0.003877,0,1,0.000112,0,1
123110855,,,,,,,0.003877,0,1,0.000112,0,1
3044664527,,,,,,,0.003877,0,1,0.000112,0,1
1381323946612637700,,,,,,,0.003877,0,1,0.000112,0,1
835869142288850944,,,,,,,0.003877,0,1,0.000112,0,1
932140800,,,,,,,0.003877,0,1,0.000112,0,1
217245691,,,,,,,0.003877,0,1,0.000112,0,1
911059664497971200,,,,,,,0.003877,0,1,0.000112,0,1
2422659372,,,,,,,0.003877,0,1,0.000112,0,1
1059637721071636480,,,,,,,0.003877,0,1,0.000112,0,1
727277222,,,,,,,0.003877,0,1,0.000112,0,1
1223858724386877442,,,,,,,0.003877,0,1,0.000112,0,1
1034295964582854656,,,,,,,0.003877,0,1,0.000112,0,1
78344028,,,,,,,0.003877,0,1,0.000112,0,1
728639050119303168,,,,,,,0.003877,0,1,0.000112,0,1
293271375,,,,,,,0.003877,0,1,0.000112,0,1
2973514391,,,,,,,0.003877,0,1,0.000112,0,1
277727063,,,,,,,0.003877,0,1,0.000112,0,1
460377574,,,,,,,0.003877,0,1,0.000112,0,1
102004865,,,,,,,0.003877,0,1,0.000112,0,1
856540080009334784,,,,,,,0.003877,0,1,0.000112,0,1
191089123,,,,,,,0.003877,0,1,0.000112,0,1
21718940,,,,,,,0.003877,0,1,0.000112,0,1
26181736,,,,,,,0.003877,0,1,0.000112,0,1
500660249,,,,,,,0.003877,0,1,0.000112,0,1
1339256127469449221,,,,,,,0.003877,0,1,0.000112,0,1
32578044,,,,,,,0.003877,0,1,0.000112,0,1
446586825,,,,,,,0.003877,0,1,0.000112,0,1
263984652,,,,,,,0.003877,0,1,0.000112,0,1
739833663353917440,,,,,,,0.003877,0,1,0.000112,0,1
543634389,,,,,,,0.003877,0,1,0.000112,0,1
803608603349422080,,,,,,,0.003877,0,1,0.000112,0,1
3196494064,,,,,,,0.003877,0,1,0.000112,0,1
18659109,,,,,,,0.003877,0,1,0.000112,0,1
217548314,,,,,,,0.003877,0,1,0.000112,0,1
20307719,,,,,,,0.003877,0,1,0.000112,0,1
718267455815229444,,,,,,,0.003877,0,1,0.000112,0,1
1304780117672161280,,,,,,,0.003877,0,1,0.000112,0,1
16229679,,,,,,,0.003877,0,1,0.000112,0,1
4393812736,,,,,,,0.003877,0,1,0.000112,0,1
1000802060080762880,,,,,,,0.003877,0,1,0.000112,0,1
1213809900435857408,,,,,,,0.003877,0,1,0.000112,0,1
18076838,,,,,,,0.003877,0,1,0.000112,0,1
1367785509146263555,,,,,,,0.003877,0,1,0.000112,0,1
820744090631475200,,,,,,,0.003877,0,1,0.000112,0,1
49656635,,,,,,,0.003877,0,1,0.000112,0,1
73723099,,,,,,,0.003877,0,1,0.000112,0,1
28553817,,,,,,,0.003877,0,1,0.000112,0,1
405153459,,,,,,,0.003877,0,1,0.000112,0,1
279623396,,,,,,,0.003877,0,1,0.000112,0,1
568728759,,,,,,,0.003877,0,1,0.000112,0,1
718395037,,,,,,,0.003877,0,1,0.000112,0,1
1381876639,,,,,,,0.003877,1356.103502,1,0.000335,0,1
1514706787,,,,,,,0.003877,0,1,0.000112,0,1
4831292559,,,,,,,0.003877,0,1,0.000112,0,1
146147553,,,,,,,0.003877,0,1,0.000112,0,1
1426385959088795653,,,,,,,0.003877,381.016475,1,0.000223,0,1
717842006576349184,,,,,,,0.003877,0,1,0.000112,0,1
1733400792,,,,,,,0.003877,0,1,0.000112,0,1
188738602,,,,,,,0.003877,344.281263,1,0.000223,0,1
3225863993,,,,,,,0.003877,0,1,0.000112,0,1
742829636,,,,,,,0.003877,0,1,0.000112,0,1
3394611485,,,,,,,0.003877,0,1,0.000112,0,1
16229199,,,,,,,0.003877,0,1,0.000112,0,1
